source_record_id,customer_id,first_name,last_name,email,phone,date_of_birth,loyalty_status,marketing_opt_in,created_at,updated_at
SRC_CUSTOMER_B001_000001329,C0001329,Wendy,Brown,wendy.brown.1329@retailverse.example,+44 7024109746,1969-11-17,SILVER,Y,2026-04-23 08:50:49,2026-08-13 08:50:49
SRC_CUSTOMER_B001_000001330,C0001330,Gail,Byrne,gail.byrne.1330@retailverse.example,+44 7117528384,1997-02-21,BRONZE,Y,2023-10-26 16:22:54,2024-01-17 16:22:54
SRC_CUSTOMER_B001_000001331,C0001331,Paige,Elliott,paige.elliott.1331@retailverse.example,+44 7721101373,1993-03-28,BRONZE,Y,2023-05-30 22:30:43,2023-08-08 22:30:43
SRC_CUSTOMER_B001_000001332,C0001332,Albert,Phillips,albert.phillips.1332@retailverse.example,+44 7073403006,1973-10-29,NONE,N,2026-04-10 19:56:10,2026-05-28 19:56:10
SRC_CUSTOMER_B001_000001333,C0001333,Neil,Moore,neil.moore.1333@retailverse.example,+44 7254047377,1958-01-25,NONE,N,2023-07-04 23:29:33,2023-07-08 23:29:33
SRC_CUSTOMER_B001_000001334,C0001334,Gordon,Graham,gordon.graham.1334@retailverse.example,+44 7090362737,1956-12-08,NONE,Y,2024-04-04 00:26:30,2024-07-29 00:26:30
SRC_CUSTOMER_B001_000001335,C0001335,Natasha,Smith,natasha.smith.1335@retailverse.example,+44 7426132222,2001-10-19,NONE,N,2023-06-04 14:44:12,2023-07-03 14:44:12
SRC_CUSTOMER_B001_000001336,C0001336,Janice,Robinson,janice.robinson.1336@retailverse.example,+44 7170413941,2000-08-26,BRONZE,Y,2024-10-29 01:36:44,2025-02-13 01:36:44
SRC_CUSTOMER_B001_000001337,C0001337,Kate,Crawford,kate.crawford.1337@retailverse.example,+44 7240018224,1999-08-25,SILVER,N,2026-06-29 04:51:33,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001338,C0001338,Beverley,Reynolds,beverley.reynolds.1338@retailverse.example,+44 7734138610,1971-05-03,NONE,N,2026-04-13 20:14:07,2026-04-15 20:14:07
SRC_CUSTOMER_B001_000001339,C0001339,Jessica,O'Neill,jessica.o'neill.1339@retailverse.example,+44 7649833260,1980-11-09,SILVER,Y,2025-07-09 10:15:11,2025-08-07 10:15:11
SRC_CUSTOMER_B001_000001340,C0001340,Natasha,Coates,natasha.coates.1340@retailverse.example,+44 7273038049,1949-08-15,NONE,Y,2024-11-06 18:57:08,2024-12-17 18:57:08
SRC_CUSTOMER_B001_000001341,C0001341,Mohammed,Phillips,mohammed.phillips.1341@retailverse.example,+44 7732400306,1978-11-23,BRONZE,Y,2023-08-09 20:05:59,2023-11-07 20:05:59
SRC_CUSTOMER_B001_000001342,C0001342,Charles,Morris,charles.morris.1342@retailverse.example,+44 7086582136,2007-06-19,SILVER,Y,2023-08-14 22:27:26,2023-08-16 22:27:26
SRC_CUSTOMER_B001_000001343,C0001343,Dylan,Bennett,dylan.bennett.1343@retailverse.example,+44 7184460115,1996-01-30,BRONZE,Y,2023-12-21 03:07:07,2024-03-17 03:07:07
SRC_CUSTOMER_B001_000001344,C0001344,Rachael,Campbell,rachael.campbell.1344@retailverse.example,+44 7148132828,1977-06-16,BRONZE,Y,2024-04-11 18:51:06,2024-06-13 18:51:06
SRC_CUSTOMER_B001_000001345,C0001345,Amelia,Lane,amelia.lane.1345@retailverse.example,+44 7236802272,1986-03-10,NONE,Y,2025-08-06 03:28:30,2025-10-31 03:28:30
SRC_CUSTOMER_B001_000001346,C0001346,Donna,Thompson,donna.thompson.1346@retailverse.example,+44 7880785118,1985-02-17,SILVER,Y,2023-02-19 00:11:40,2023-06-11 00:11:40
SRC_CUSTOMER_B001_000001347,C0001347,Jack,Hughes,jack.hughes.1347@retailverse.example,+44 7401883315,1989-11-26,BRONZE,N,2024-04-13 09:31:41,2024-07-20 09:31:41
SRC_CUSTOMER_B001_000001348,C0001348,Carly,Lee,carly.lee.1348@retailverse.example,+44 7959224769,1967-02-19,GOLD,N,2026-05-01 22:17:44,2026-06-05 22:17:44
SRC_CUSTOMER_B001_000001349,C0001349,Iain,Blake,iain.blake.1349@retailverse.example,+44 7387802134,1978-02-08,NONE,Y,2024-10-17 06:31:54,2025-01-14 06:31:54
SRC_CUSTOMER_B001_000001350,C0001350,Bruce,Smith,bruce.smith.1350@retailverse.example,+44 7215866258,1974-01-11,NONE,Y,2026-07-18 13:25:59,2026-07-28 13:25:59
SRC_CUSTOMER_B001_000001351,C0001351,Elizabeth,Warren,elizabeth.warren.1351@retailverse.example,+44 7015748180,1953-03-04,NONE,Y,2023-05-18 08:45:19,2023-09-11 08:45:19
SRC_CUSTOMER_B001_000001352,C0001352,Guy,Matthews,guy.matthews.1352@retailverse.example,+44 7937407938,1988-02-29,BRONZE,N,2024-04-11 23:40:17,2024-05-04 23:40:17
SRC_CUSTOMER_B001_000001353,C0001353,Jessica,Nolan,jessica.nolan.1353@retailverse.example,+44 7436920787,1954-09-28,NONE,Y,2026-07-24 06:49:44,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001354,C0001354,Marion,Clarke,marion.clarke.1354@retailverse.example,+44 7353345535,1968-12-27,BRONZE,Y,2026-01-15 08:05:15,2026-04-03 08:05:15
SRC_CUSTOMER_B001_000001355,C0001355,Amelia,Taylor,amelia.taylor.1355@retailverse.example,+44 7911880677,1968-02-29,NONE,Y,2025-01-05 19:25:05,2025-02-20 19:25:05
SRC_CUSTOMER_B001_000001356,C0001356,Tony,Roberts,tony.roberts.1356@retailverse.example,+44 7112129369,1945-01-14,SILVER,Y,2025-03-29 21:42:32,2025-07-12 21:42:32
SRC_CUSTOMER_B001_000001357,C0001357,Emma,Turner,emma.turner.1357@retailverse.example,+44 7368321942,1960-06-30,SILVER,Y,2025-08-21 21:23:08,2025-08-28 21:23:08
SRC_CUSTOMER_B001_000001358,C0001358,Neil,Morgan,neil.morgan.1358@retailverse.example,+44 7955112539,2004-01-05,SILVER,Y,2024-09-08 13:22:58,2024-12-24 13:22:58
SRC_CUSTOMER_B001_000001359,C0001359,Jill,Knowles,jill.knowles.1359@retailverse.example,+44 7597802128,1992-11-18,NONE,Y,2026-01-27 01:53:54,2026-01-27 01:53:54
SRC_CUSTOMER_B001_000001360,C0001360,Eleanor,Smith,eleanor.smith.1360@retailverse.example,+44 7074463624,2006-01-24,NONE,Y,2025-10-25 22:44:44,2025-12-12 22:44:44
SRC_CUSTOMER_B001_000001361,C0001361,Clare,Hussain,clare.hussain.1361@retailverse.example,+44 7815661943,1975-07-23,SILVER,N,2026-04-20 17:53:38,2026-05-08 17:53:38
SRC_CUSTOMER_B001_000001362,C0001362,Jonathan,Newton,jonathan.newton.1362@retailverse.example,+44 7894065487,1990-05-04,SILVER,Y,2026-07-29 14:27:31,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001363,C0001363,Natasha,Williams,natasha.williams.1363@retailverse.example,+44 7424043693,1985-08-24,NONE,N,2026-01-06 22:29:40,2026-03-23 22:29:40
SRC_CUSTOMER_B001_000001364,C0001364,Carol,Khan,carol.khan.1364@retailverse.example,+44 7680371153,1957-07-29,NONE,Y,2024-01-07 21:21:30,2024-03-30 21:21:30
SRC_CUSTOMER_B001_000001365,C0001365,Callum,Dixon,callum.dixon.1365@retailverse.example,+44 7151684120,1969-04-06,NONE,Y,2026-02-15 01:29:28,2026-02-17 01:29:28
SRC_CUSTOMER_B001_000001366,C0001366,Donna,Abbott,donna.abbott.1366@retailverse.example,+44 7301554275,1946-11-24,BRONZE,Y,2025-08-28 02:41:36,2025-12-25 02:41:36
SRC_CUSTOMER_B001_000001367,C0001367,Amanda,Singh,amanda.singh.1367@retailverse.example,+44 7694068557,2002-05-25,NONE,Y,2024-10-25 03:12:57,2024-12-29 03:12:57
SRC_CUSTOMER_B001_000001368,C0001368,Sandra,Miles,sandra.miles.1368@retailverse.example,+44 7679543369,1962-07-18,NONE,N,2024-09-21 22:32:40,2024-11-28 22:32:40
SRC_CUSTOMER_B001_000001369,C0001369,Melissa,Kennedy,melissa.kennedy.1369@retailverse.example,+44 7452508774,1955-07-09,NONE,Y,2025-12-19 03:48:13,2026-02-14 03:48:13
SRC_CUSTOMER_B001_000001370,C0001370,Dominic,Stone,dominic.stone.1370@retailverse.example,+44 7957082925,1972-08-30,BRONZE,Y,2023-12-29 09:48:01,2024-03-12 09:48:01
SRC_CUSTOMER_B001_000001371,C0001371,Nicola,Williams,nicola.williams.1371@retailverse.example,+44 7251676039,1968-10-26,SILVER,Y,2024-02-22 04:45:58,2024-02-24 04:45:58
SRC_CUSTOMER_B001_000001372,C0001372,Frances,Edwards,frances.edwards.1372@retailverse.example,+44 7935783481,2006-11-04,BRONZE,N,2024-07-03 13:36:12,2024-09-16 13:36:12
SRC_CUSTOMER_B001_000001373,C0001373,Stuart,Haynes,stuart.haynes.1373@retailverse.example,+44 7981718676,1951-07-09,NONE,Y,2025-01-25 06:04:28,2025-04-23 06:04:28
SRC_CUSTOMER_B001_000001374,C0001374,Mary,Blackburn,mary.blackburn.1374@retailverse.example,+44 7196687161,2003-05-19,NONE,N,2023-10-16 07:13:36,2024-01-22 07:13:36
SRC_CUSTOMER_B001_000001375,C0001375,Adam,Walsh,adam.walsh.1375@retailverse.example,+44 7788296499,1977-05-17,NONE,Y,2025-05-29 07:59:08,2025-08-19 07:59:08
SRC_CUSTOMER_B001_000001376,C0001376,Samantha,Brown,samantha.brown.1376@retailverse.example,+44 7966692978,1987-03-21,NONE,Y,2025-03-11 08:17:15,2025-04-03 08:17:15
SRC_CUSTOMER_B001_000001377,C0001377,Marilyn,James,marilyn.james.1377@retailverse.example,+44 7531450102,1971-03-23,SILVER,Y,2025-05-06 21:35:36,2025-05-21 21:35:36
SRC_CUSTOMER_B001_000001378,C0001378,Carly,Morrison,carly.morrison.1378@retailverse.example,+44 7030390435,1982-10-29,GOLD,N,2025-04-21 08:04:08,2025-05-14 08:04:08
SRC_CUSTOMER_B001_000001379,C0001379,Gregory,Reynolds,gregory.reynolds.1379@retailverse.example,+44 7784618237,1972-11-11,NONE,Y,2023-07-12 17:40:09,2023-09-27 17:40:09
SRC_CUSTOMER_B001_000001380,C0001380,Gillian,Lowe,gillian.lowe.1380@retailverse.example,+44 7914964815,1991-08-08,BRONZE,Y,2025-10-28 10:08:07,2026-02-08 10:08:07
SRC_CUSTOMER_B001_000001381,C0001381,Peter,Ashton,peter.ashton.1381@retailverse.example,+44 7180506837,1990-06-15,BRONZE,Y,2025-04-18 01:21:15,2025-04-27 01:21:15
SRC_CUSTOMER_B001_000001382,C0001382,Ian,Richardson,ian.richardson.1382@retailverse.example,+44 7187177210,1971-06-25,NONE,N,2024-11-05 00:36:55,2025-01-07 00:36:55
SRC_CUSTOMER_B001_000001383,C0001383,Ruth,Taylor,ruth.taylor.1383@retailverse.example,+44 7762410509,1978-02-09,NONE,N,2026-03-20 20:50:58,2026-06-04 20:50:58
SRC_CUSTOMER_B001_000001384,C0001384,Sharon,Green,sharon.green.1384@retailverse.example,+44 7828076427,1989-08-21,BRONZE,Y,2024-08-05 22:14:26,2024-09-14 22:14:26
SRC_CUSTOMER_B001_000001385,C0001385,Denise,Jones,denise.jones.1385@retailverse.example,+44 7891353859,1981-05-24,NONE,N,2024-12-22 19:31:58,2025-04-09 19:31:58
SRC_CUSTOMER_B001_000001386,C0001386,Patricia,Davies,patricia.davies.1386@retailverse.example,+44 7670508466,1950-10-18,SILVER,N,2025-01-24 01:51:13,2025-03-21 01:51:13
SRC_CUSTOMER_B001_000001387,C0001387,Richard,Hunt,richard.hunt.1387@retailverse.example,+44 7460821466,1984-09-10,NONE,Y,2025-03-22 06:04:46,2025-06-11 06:04:46
SRC_CUSTOMER_B001_000001388,C0001388,Howard,Hughes,howard.hughes.1388@retailverse.example,+44 7020694013,1979-03-27,BRONZE,Y,2023-04-19 04:00:26,2023-07-22 04:00:26
SRC_CUSTOMER_B001_000001389,C0001389,Katherine,Jones,katherine.jones.1389@retailverse.example,+44 7899027343,1996-02-29,SILVER,Y,2025-09-27 20:52:45,2025-10-27 20:52:45
SRC_CUSTOMER_B001_000001390,C0001390,Dominic,Pugh,dominic.pugh.1390@retailverse.example,+44 7830594738,1960-05-09,BRONZE,Y,2024-11-24 15:50:09,2025-01-23 15:50:09
SRC_CUSTOMER_B001_000001391,C0001391,Zoe,Henderson,zoe.henderson.1391@retailverse.example,+44 7427266531,1999-02-18,SILVER,N,2024-08-13 05:57:06,2024-09-05 05:57:06
SRC_CUSTOMER_B001_000001392,C0001392,Dennis,Powell,dennis.powell.1392@retailverse.example,+44 7522032160,1966-08-26,GOLD,Y,2026-07-11 03:24:39,2026-07-11 03:24:39
SRC_CUSTOMER_B001_000001393,C0001393,Janet,Lloyd,janet.lloyd.1393@retailverse.example,+44 7925300060,1974-09-15,NONE,Y,2024-08-05 09:55:22,2024-09-07 09:55:22
SRC_CUSTOMER_B001_000001394,C0001394,Rachel,Cameron,rachel.cameron.1394@retailverse.example,+44 7782195099,1998-11-24,NONE,N,2023-06-30 18:43:11,2023-08-03 18:43:11
SRC_CUSTOMER_B001_000001395,C0001395,Lewis,Collins,lewis.collins.1395@retailverse.example,+44 7142604012,1973-07-12,BRONZE,Y,2026-01-21 02:31:30,2026-02-18 02:31:30
SRC_CUSTOMER_B001_000001396,C0001396,Denis,Moss,denis.moss.1396@retailverse.example,+44 7092429092,1955-02-15,NONE,Y,2024-04-02 03:06:46,2024-06-06 03:06:46
SRC_CUSTOMER_B001_000001397,C0001397,James,Cole,james.cole.1397@retailverse.example,+44 7878120540,1947-05-22,BRONZE,N,2026-06-08 00:59:45,2026-08-09 00:59:45
SRC_CUSTOMER_B001_000001398,C0001398,Martyn,Byrne,martyn.byrne.1398@retailverse.example,+44 7231704892,1970-12-27,NONE,N,2024-05-25 07:04:56,2024-08-31 07:04:56
SRC_CUSTOMER_B001_000001399,C0001399,Pauline,Green,pauline.green.1399@retailverse.example,+44 7572752391,1963-12-08,BRONZE,Y,2025-11-15 06:31:55,2026-01-17 06:31:55
SRC_CUSTOMER_B001_000001400,C0001400,Luke,Taylor,luke.taylor.1400@retailverse.example,+44 7698581672,1994-03-13,NONE,N,2023-05-06 11:49:39,2023-07-10 11:49:39
SRC_CUSTOMER_B001_000001401,C0001401,Debra,Miller,debra.miller.1401@retailverse.example,+44 7203278449,1989-10-05,NONE,Y,2026-07-04 12:40:37,2026-08-06 12:40:37
SRC_CUSTOMER_B001_000001402,C0001402,Timothy,Tyler,timothy.tyler.1402@retailverse.example,+44 7220475934,1956-03-22,NONE,N,2026-07-02 04:00:00,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001403,C0001403,Denis,Bowen,denis.bowen.1403@retailverse.example,+44 7427380461,1994-10-21,SILVER,Y,2023-12-04 14:53:29,2024-03-25 14:53:29
SRC_CUSTOMER_B001_000001404,C0001404,Nicola,Gardner,nicola.gardner.1404@retailverse.example,+44 7624819922,1974-09-03,SILVER,Y,2026-01-17 13:51:05,2026-02-06 13:51:05
SRC_CUSTOMER_B001_000001405,C0001405,Sylvia,Jones,sylvia.jones.1405@retailverse.example,+44 7335164003,1991-03-24,BRONZE,Y,2024-01-13 01:00:43,2024-05-01 01:00:43
SRC_CUSTOMER_B001_000001406,C0001406,Tracy,Sullivan,tracy.sullivan.1406@retailverse.example,+44 7446433353,1970-08-23,SILVER,Y,2025-04-12 22:43:26,2025-08-09 22:43:26
SRC_CUSTOMER_B001_000001407,C0001407,Nicholas,Jones,nicholas.jones.1407@retailverse.example,+44 7812006676,1971-03-10,SILVER,Y,2026-05-30 02:27:39,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001408,C0001408,Kerry,Griffin,kerry.griffin.1408@retailverse.example,+44 7866850295,1981-09-19,NONE,Y,2026-02-06 14:49:41,2026-02-28 14:49:41
SRC_CUSTOMER_B001_000001409,C0001409,Francesca,Connolly,francesca.connolly.1409@retailverse.example,+44 7592585393,1979-07-12,BRONZE,Y,2026-05-17 21:28:29,2026-06-05 21:28:29
SRC_CUSTOMER_B001_000001410,C0001410,Joshua,Simmons,joshua.simmons.1410@retailverse.example,+44 7685076650,1988-05-10,SILVER,Y,2024-06-29 00:57:40,2024-08-13 00:57:40
SRC_CUSTOMER_B001_000001411,C0001411,Alexander,Wilson,alexander.wilson.1411@retailverse.example,+44 7364316766,1982-05-05,NONE,N,2024-07-17 00:11:00,2024-08-31 00:11:00
SRC_CUSTOMER_B001_000001412,C0001412,Linda,Gordon,linda.gordon.1412@retailverse.example,+44 7837507402,1948-08-16,BRONZE,Y,2023-01-04 00:02:40,2023-04-25 00:02:40
SRC_CUSTOMER_B001_000001413,C0001413,Alex,Roberts,alex.roberts.1413@retailverse.example,+44 7594631168,1951-08-24,NONE,N,2025-01-04 03:25:57,2025-03-11 03:25:57
SRC_CUSTOMER_B001_000001414,C0001414,James,Saunders,james.saunders.1414@retailverse.example,+44 7960387750,1989-11-04,NONE,N,2026-01-19 02:47:29,2026-02-15 02:47:29
SRC_CUSTOMER_B001_000001415,C0001415,Dean,Webb,dean.webb.1415@retailverse.example,+44 7665927172,2007-04-28,NONE,Y,2024-05-06 21:35:14,2024-08-15 21:35:14
SRC_CUSTOMER_B001_000001416,C0001416,Melissa,Price,melissa.price.1416@retailverse.example,+44 7568328619,1948-03-09,NONE,Y,2023-09-21 18:21:15,2023-11-28 18:21:15
SRC_CUSTOMER_B001_000001417,C0001417,Marilyn,Collins,marilyn.collins.1417@retailverse.example,+44 7452375127,1957-09-08,NONE,Y,2026-02-18 20:04:26,2026-04-09 20:04:26
SRC_CUSTOMER_B001_000001418,C0001418,Sean,Watson,sean.watson.1418@retailverse.example,+44 7561057179,1965-05-03,NONE,N,2026-06-04 12:33:36,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001419,C0001419,Andrew,Cooke,andrew.cooke.1419@retailverse.example,+44 7492596336,2007-03-01,NONE,N,2026-03-04 18:41:01,2026-03-15 18:41:01
SRC_CUSTOMER_B001_000001420,C0001420,Owen,Jennings,owen.jennings.1420@retailverse.example,+44 7726190925,1950-07-10,BRONZE,Y,2024-05-10 00:46:00,2024-08-10 00:46:00
SRC_CUSTOMER_B001_000001421,C0001421,Pamela,Townsend,pamela.townsend.1421@retailverse.example,+44 7414006402,1980-11-11,NONE,N,2025-01-28 04:06:49,2025-04-19 04:06:49
SRC_CUSTOMER_B001_000001422,C0001422,Brett,Walton,brett.walton.1422@retailverse.example,+44 7192161373,1990-10-18,SILVER,Y,2023-09-15 19:10:43,2024-01-04 19:10:43
SRC_CUSTOMER_B001_000001423,C0001423,Hannah,Morris,hannah.morris.1423@retailverse.example,+44 7113359771,2003-12-16,GOLD,N,2025-07-03 07:15:25,2025-09-19 07:15:25
SRC_CUSTOMER_B001_000001424,C0001424,Mohammed,Potts,mohammed.potts.1424@retailverse.example,+44 7602847382,1970-07-26,BRONZE,Y,2025-07-22 18:49:33,2025-11-18 18:49:33
SRC_CUSTOMER_B001_000001425,C0001425,Leon,Smith,leon.smith.1425@retailverse.example,+44 7131583618,1949-12-24,BRONZE,N,2023-12-03 21:56:04,2024-02-13 21:56:04
SRC_CUSTOMER_B001_000001426,C0001426,Angela,Thomas,angela.thomas.1426@retailverse.example,+44 7472624283,1997-06-03,BRONZE,Y,2025-06-18 00:24:56,2025-09-11 00:24:56
SRC_CUSTOMER_B001_000001427,C0001427,Kirsty,Hancock,kirsty.hancock.1427@retailverse.example,+44 7332867638,1987-06-28,BRONZE,Y,2025-08-01 15:46:20,2025-11-06 15:46:20
SRC_CUSTOMER_B001_000001428,C0001428,Hugh,White,hugh.white.1428@retailverse.example,+44 7836221745,1961-07-16,SILVER,Y,2025-01-30 00:31:29,2025-02-27 00:31:29
SRC_CUSTOMER_B001_000001429,C0001429,Sharon,Matthews,sharon.matthews.1429@retailverse.example,+44 7929358373,1996-01-25,NONE,Y,2024-05-24 12:36:42,2024-09-04 12:36:42
SRC_CUSTOMER_B001_000001430,C0001430,Rhys,Thompson,rhys.thompson.1430@retailverse.example,+44 7417989094,1979-03-10,BRONZE,N,2024-01-21 14:31:37,2024-02-21 14:31:37
SRC_CUSTOMER_B001_000001431,C0001431,Danny,Jones,danny.jones.1431@retailverse.example,+44 7995290471,1981-09-13,BRONZE,N,2023-10-28 19:10:37,2024-02-13 19:10:37
SRC_CUSTOMER_B001_000001432,C0001432,Nathan,Savage,nathan.savage.1432@retailverse.example,+44 7043584522,1973-12-08,SILVER,Y,2026-01-30 23:04:49,2026-05-09 23:04:49
SRC_CUSTOMER_B001_000001433,C0001433,Shaun,Marshall,shaun.marshall.1433@retailverse.example,+44 7108190406,1985-08-03,BRONZE,Y,2025-01-06 18:25:59,2025-01-09 18:25:59
SRC_CUSTOMER_B001_000001434,C0001434,Jennifer,Cooper,jennifer.cooper.1434@retailverse.example,+44 7685409192,1948-07-15,NONE,Y,2025-07-22 17:36:05,2025-07-30 17:36:05
SRC_CUSTOMER_B001_000001435,C0001435,Dale,Spencer,dale.spencer.1435@retailverse.example,+44 7923731269,1992-04-28,NONE,N,2026-01-19 00:53:59,2026-02-17 00:53:59
SRC_CUSTOMER_B001_000001436,C0001436,Marcus,Wright,marcus.wright.1436@retailverse.example,+44 7968959408,1969-07-21,SILVER,Y,2025-11-23 14:43:48,2025-11-28 14:43:48
SRC_CUSTOMER_B001_000001437,C0001437,Teresa,Ward,teresa.ward.1437@retailverse.example,+44 7924817736,1994-01-26,NONE,N,2025-11-23 08:51:51,2026-02-15 08:51:51
SRC_CUSTOMER_B001_000001438,C0001438,Hugh,Howells,hugh.howells.1438@retailverse.example,+44 7293685466,1974-11-16,NONE,Y,2024-07-07 13:50:34,2024-08-31 13:50:34
SRC_CUSTOMER_B001_000001439,C0001439,Damien,Walker,damien.walker.1439@retailverse.example,+44 7280143232,1977-01-28,SILVER,Y,2026-03-06 14:50:54,2026-06-06 14:50:54
SRC_CUSTOMER_B001_000001440,C0001440,Sara,Talbot,sara.talbot.1440@retailverse.example,+44 7101393309,1971-09-03,BRONZE,N,2026-06-03 13:27:13,2026-07-26 13:27:13
SRC_CUSTOMER_B001_000001441,C0001441,Gerald,Moss,gerald.moss.1441@retailverse.example,+44 7741421089,1964-07-30,NONE,N,2025-03-11 10:27:57,2025-03-14 10:27:57
SRC_CUSTOMER_B001_000001442,C0001442,Shaun,Murphy,shaun.murphy.1442@retailverse.example,+44 7006894820,1998-08-19,BRONZE,N,2026-02-11 02:51:48,2026-03-08 02:51:48
SRC_CUSTOMER_B001_000001443,C0001443,Rhys,Tomlinson,rhys.tomlinson.1443@retailverse.example,+44 7538006831,1982-02-21,BRONZE,Y,2023-03-29 16:04:40,2023-06-29 16:04:40
SRC_CUSTOMER_B001_000001444,C0001444,Mitchell,Ahmed,mitchell.ahmed.1444@retailverse.example,+44 7938276862,1992-07-31,BRONZE,N,2024-03-17 07:26:10,2024-06-30 07:26:10
SRC_CUSTOMER_B001_000001445,C0001445,Anthony,Howell,anthony.howell.1445@retailverse.example,+44 7388113042,1990-01-14,BRONZE,Y,2025-04-18 13:42:27,2025-07-20 13:42:27
SRC_CUSTOMER_B001_000001446,C0001446,Katy,Thomas,katy.thomas.1446@retailverse.example,+44 7998903164,1957-07-10,SILVER,N,2025-01-12 22:36:33,2025-04-22 22:36:33
SRC_CUSTOMER_B001_000001447,C0001447,Owen,Davis,owen.davis.1447@retailverse.example,+44 7348220036,1965-07-26,NONE,Y,2023-03-06 22:45:57,2023-03-12 22:45:57
SRC_CUSTOMER_B001_000001448,C0001448,Max,Davies,max.davies.1448@retailverse.example,+44 7792742622,1962-05-05,BRONZE,Y,2025-12-14 17:41:07,2026-01-18 17:41:07
SRC_CUSTOMER_B001_000001449,C0001449,Kelly,Bates,kelly.bates.1449@retailverse.example,+44 7700892454,1977-12-03,SILVER,N,2024-03-11 12:49:04,2024-06-24 12:49:04
SRC_CUSTOMER_B001_000001450,C0001450,Roy,John,roy.john.1450@retailverse.example,+44 7434996225,1950-03-19,NONE,Y,2025-02-07 06:11:27,2025-04-08 06:11:27
SRC_CUSTOMER_B001_000001451,C0001451,Molly,Wilkinson,molly.wilkinson.1451@retailverse.example,+44 7712746049,1992-10-11,NONE,Y,2025-11-02 22:55:14,2026-02-14 22:55:14
SRC_CUSTOMER_B001_000001452,C0001452,Stephen,Shah,stephen.shah.1452@retailverse.example,+44 7915260506,1959-03-25,NONE,N,2025-09-20 02:48:13,2025-11-30 02:48:13
SRC_CUSTOMER_B001_000001453,C0001453,Lynne,Jenkins,lynne.jenkins.1453@retailverse.example,+44 7333502445,2007-04-24,BRONZE,N,2025-08-09 02:58:36,2025-10-15 02:58:36
SRC_CUSTOMER_B001_000001454,C0001454,Henry,Taylor,henry.taylor.1454@retailverse.example,+44 7247670991,1947-07-24,NONE,Y,2026-07-18 05:07:22,2026-08-31 23:59:59
SRC_CUSTOMER_B001_000001455,C0001455,Hayley,Clarke,hayley.clarke.1455@retailverse.example,+44 7048172953,2001-09-11,BRONZE,Y,2023-06-24 03:38:06,2023-07-30 03:38:06
SRC_CUSTOMER_B001_000001456,C0001456,Lucy,Robinson,lucy.robinson.1456@retailverse.example,+44 7816554961,1968-04-21,BRONZE,N,2025-02-10 23:20:30,2025-04-12 23:20:30
SRC_CUSTOMER_B001_000001457,C0001457,Stuart,Baker,stuart.baker.1457@retailverse.example,+44 7300162807,1968-11-17,BRONZE,Y,2025-07-14 12:44:45,2025-10-06 12:44:45
SRC_CUSTOMER_B001_000001458,C0001458,Valerie,Edwards,valerie.edwards.1458@retailverse.example,+44 7614142387,1969-10-26,NONE,Y,2025-07-19 15:53:43,2025-08-17 15:53:43
SRC_CUSTOMER_B001_000001459,C0001459,Rosemary,Saunders,rosemary.saunders.1459@retailverse.example,+44 7772105049,1966-12-16,BRONZE,N,2023-10-21 14:26:05,2023-11-11 14:26:05
SRC_CUSTOMER_B001_000001460,C0001460,Glenn,Barton,glenn.barton.1460@retailverse.example,+44 7281088836,1946-08-31,SILVER,Y,2025-03-03 11:19:20,2025-03-29 11:19:20
SRC_CUSTOMER_B001_000001461,C0001461,Joan,Taylor,joan.taylor.1461@retailverse.example,+44 7630205336,1992-12-26,NONE,Y,2023-05-16 10:50:22,2023-08-09 10:50:22
SRC_CUSTOMER_B001_000001462,C0001462,Ashleigh,Scott,ashleigh.scott.1462@retailverse.example,+44 7029334173,1946-03-20,NONE,Y,2025-09-23 04:08:50,2025-12-10 04:08:50
SRC_CUSTOMER_B001_000001463,C0001463,Ross,Turner,ross.turner.1463@retailverse.example,+44 7384734915,1992-03-26,NONE,Y,2026-03-10 01:29:35,2026-04-14 01:29:35
SRC_CUSTOMER_B001_000001464,C0001464,Vanessa,Storey,vanessa.storey.1464@retailverse.example,+44 7999084559,1956-01-02,NONE,N,2024-07-02 22:40:33,2024-08-30 22:40:33
SRC_CUSTOMER_B001_000001465,C0001465,Catherine,Mason,catherine.mason.1465@retailverse.example,+44 7970810154,1997-09-14,NONE,N,2024-04-23 06:33:36,2024-07-11 06:33:36
SRC_CUSTOMER_B001_000001466,C0001466,Amelia,Patel,amelia.patel.1466@retailverse.example,+44 7642191935,1994-03-05,NONE,Y,2024-01-05 23:21:09,2024-02-20 23:21:09
SRC_CUSTOMER_B001_000001467,C0001467,Danielle,Thomson,danielle.thomson.1467@retailverse.example,+44 7267882752,1969-12-10,BRONZE,N,2025-11-04 06:23:20,2025-11-12 06:23:20
SRC_CUSTOMER_B001_000001468,C0001468,Stephanie,Burton,stephanie.burton.1468@retailverse.example,+44 7836096393,1994-02-01,BRONZE,N,2026-02-06 07:34:07,2026-06-04 07:34:07
