source_record_id,address_id,customer_id,address_type,address_line_1,address_line_2,city,state_region,postal_code,country_code,is_primary,created_at,updated_at
SRC_ADDRESS_B001_000001202,A00001202,C0000941,HOME,174 Station Road,Flat 18,Leeds,West Yorkshire,EH33 5BD,GB,Y,2026-07-26 13:54:38,2026-08-14 13:54:38
SRC_ADDRESS_B001_000001203,A00001203,C0000942,HOME,326 High Street,,Sheffield,South Yorkshire,M4 8DE,GB,Y,2024-02-07 18:32:26,2024-02-20 18:32:26
SRC_ADDRESS_B001_000001204,A00001204,C0000942,SHIPPING,493 King Street,,Sheffield,South Yorkshire,L9 1BD,GB,N,2024-01-12 18:32:26,2024-02-13 18:32:26
SRC_ADDRESS_B001_000001205,A00001205,C0000943,HOME,313 Market Street,,Manchester,Greater Manchester,CF4 7PR,GB,Y,2025-06-16 03:53:55,2025-07-09 03:53:55
SRC_ADDRESS_B001_000001206,A00001206,C0000944,HOME,422 Green Lane,,Birmingham,West Midlands,M73 2JK,GB,Y,2025-05-21 09:07:40,2025-08-06 09:07:40
SRC_ADDRESS_B001_000001207,A00001207,C0000944,SHIPPING,87 Mill Lane,,Leeds,West Yorkshire,BS82 7BD,GB,N,2025-05-30 09:07:40,2025-08-02 09:07:40
SRC_ADDRESS_B001_000001208,A00001208,C0000945,HOME,160 Green Lane,Flat 9,York,North Yorkshire,LS80 8DE,GB,Y,2026-05-07 02:47:04,2026-06-09 02:47:04
SRC_ADDRESS_B001_000001209,A00001209,C0000945,SHIPPING,219 Green Lane,,Cardiff,Wales,LS28 5DE,GB,N,2026-04-22 02:47:04,2026-07-14 02:47:04
SRC_ADDRESS_B001_000001210,A00001210,C0000946,HOME,444 Bridge Street,,Liverpool,Merseyside,L63 3DE,GB,Y,2024-10-01 09:18:32,2024-10-11 09:18:32
SRC_ADDRESS_B001_000001211,A00001211,C0000947,HOME,278 Station Road,,Liverpool,Merseyside,L18 3PR,GB,Y,2025-11-28 11:30:51,2025-11-28 11:30:51
SRC_ADDRESS_B001_000001212,A00001212,C0000948,HOME,365 Park Avenue,,Cardiff,Wales,B16 6EF,GB,Y,2025-08-26 16:43:40,2025-11-05 16:43:40
SRC_ADDRESS_B001_000001213,A00001213,C0000948,SHIPPING,133 Queens Road,,Birmingham,West Midlands,EH1 6PR,GB,N,2025-08-23 16:43:40,2025-09-15 16:43:40
SRC_ADDRESS_B001_000001214,A00001214,C0000949,HOME,235 The Crescent,,Glasgow,Scotland,S16 2BD,GB,Y,2024-05-12 16:52:29,2024-07-22 16:52:29
SRC_ADDRESS_B001_000001215,A00001215,C0000949,SHIPPING,279 Victoria Road,,Birmingham,West Midlands,YO76 6AA,GB,N,2024-05-06 16:52:29,2024-06-17 16:52:29
SRC_ADDRESS_B001_000001216,A00001216,C0000950,HOME,313 Church Lane,,Bristol,Bristol,CF49 7AA,GB,Y,2025-06-11 22:35:53,2025-07-31 22:35:53
SRC_ADDRESS_B001_000001217,A00001217,C0000951,HOME,246 Park Avenue,,Bristol,Bristol,CF43 2BA,GB,Y,2026-03-09 18:13:29,2026-06-03 18:13:29
SRC_ADDRESS_B001_000001218,A00001218,C0000951,SHIPPING,152 Church Lane,,York,North Yorkshire,L10 3JK,GB,N,2026-02-22 18:13:29,2026-03-05 18:13:29
SRC_ADDRESS_B001_000001219,A00001219,C0000952,HOME,326 Bridge Street,,Birmingham,West Midlands,YO46 5JK,GB,Y,2023-10-10 06:40:53,2023-10-17 06:40:53
SRC_ADDRESS_B001_000001220,A00001220,C0000953,HOME,449 Bridge Street,,Liverpool,Merseyside,B45 4JK,GB,Y,2026-08-10 02:48:10,2026-09-09 02:48:10
SRC_ADDRESS_B001_000001221,A00001221,C0000954,HOME,265 Park Avenue,,Nottingham,Nottinghamshire,YO12 5AA,GB,Y,2025-02-01 02:04:42,2025-04-20 02:04:42
SRC_ADDRESS_B001_000001222,A00001222,C0000955,HOME,69 Bridge Street,,Bristol,Bristol,YO19 8PR,GB,Y,2024-08-13 18:33:58,2024-10-08 18:33:58
SRC_ADDRESS_B001_000001223,A00001223,C0000956,HOME,242 Victoria Road,Flat 31,London,Greater London,EH5 3AD,GB,Y,2025-12-11 05:55:56,2026-02-07 05:55:56
SRC_ADDRESS_B001_000001224,A00001224,C0000957,HOME,131 Bridge Street,,London,Greater London,G24 2EF,GB,Y,2023-12-11 19:39:48,2024-02-28 19:39:48
SRC_ADDRESS_B001_000001225,A00001225,C0000958,HOME,109 The Crescent,,Sheffield,South Yorkshire,M19 3BD,GB,Y,2025-11-04 14:43:09,2026-01-05 14:43:09
SRC_ADDRESS_B001_000001226,A00001226,C0000959,HOME,145 Park Avenue,,Manchester,Greater Manchester,B37 1PR,GB,Y,2023-11-22 23:33:55,2024-01-16 23:33:55
SRC_ADDRESS_B001_000001227,A00001227,C0000960,HOME,306 Church Lane,Flat 31,Leeds,West Yorkshire,NG61 8BA,GB,Y,2025-01-14 04:44:00,2025-03-22 04:44:00
SRC_ADDRESS_B001_000001228,A00001228,C0000960,SHIPPING,417 Green Lane,,Cardiff,Wales,EH98 8AB,GB,N,2024-12-25 04:44:00,2025-01-20 04:44:00
SRC_ADDRESS_B001_000001229,A00001229,C0000961,HOME,492 Bridge Street,,Nottingham,Nottinghamshire,G13 8BA,GB,Y,2025-02-16 07:10:02,2025-05-15 07:10:02
SRC_ADDRESS_B001_000001230,A00001230,C0000962,HOME,61 Park Avenue,,Bristol,Bristol,S87 5BA,GB,Y,2023-02-26 16:03:52,2023-03-16 16:03:52
SRC_ADDRESS_B001_000001231,A00001231,C0000963,HOME,199 Queens Road,,Birmingham,West Midlands,BS71 2BD,GB,Y,2023-04-04 09:17:45,2023-04-19 09:17:45
SRC_ADDRESS_B001_000001232,A00001232,C0000964,HOME,69 Park Avenue,Flat 28,Birmingham,West Midlands,S40 8PR,GB,Y,2023-09-20 11:49:49,2023-12-14 11:49:49
SRC_ADDRESS_B001_000001233,A00001233,C0000965,HOME,465 Mill Lane,Flat 23,York,North Yorkshire,S25 3AD,GB,Y,2025-10-19 11:44:22,2025-11-25 11:44:22
SRC_ADDRESS_B001_000001234,A00001234,C0000966,HOME,392 Market Street,,Bristol,Bristol,BS11 7BA,GB,Y,2026-07-22 02:01:23,2026-10-06 02:01:23
SRC_ADDRESS_B001_000001235,A00001235,C0000967,HOME,313 Market Street,,Edinburgh,Scotland,YO81 6PR,GB,Y,2024-01-22 19:50:01,2024-03-02 19:50:01
SRC_ADDRESS_B001_000001236,A00001236,C0000968,HOME,463 The Crescent,,Bristol,Bristol,S69 7GH,GB,Y,2023-08-08 02:53:55,2023-10-04 02:53:55
SRC_ADDRESS_B001_000001237,A00001237,C0000969,HOME,410 Green Lane,,Cardiff,Wales,CF16 6EF,GB,Y,2023-09-11 23:44:18,2023-10-26 23:44:18
SRC_ADDRESS_B001_000001238,A00001238,C0000970,HOME,211 Bridge Street,,Birmingham,West Midlands,YO44 6PR,GB,Y,2023-08-19 01:33:54,2023-11-03 01:33:54
SRC_ADDRESS_B001_000001239,A00001239,C0000971,HOME,303 Park Avenue,,Liverpool,Merseyside,S44 5EF,GB,Y,2026-03-07 01:12:11,2026-04-13 01:12:11
SRC_ADDRESS_B001_000001240,A00001240,C0000972,HOME,304 Victoria Road,,Leeds,West Yorkshire,CF14 2AA,GB,Y,2023-11-13 18:11:30,2023-12-17 18:11:30
SRC_ADDRESS_B001_000001241,A00001241,C0000973,HOME,403 Mill Lane,,Bristol,Bristol,G53 6AB,GB,Y,2024-11-10 12:29:37,2025-01-22 12:29:37
SRC_ADDRESS_B001_000001242,A00001242,C0000974,HOME,415 Station Road,,Nottingham,Nottinghamshire,G49 2GH,GB,Y,2024-10-04 13:49:48,2024-10-12 13:49:48
SRC_ADDRESS_B001_000001243,A00001243,C0000974,SHIPPING,424 Queens Road,,Sheffield,South Yorkshire,LS27 2GH,GB,N,2024-10-15 13:49:48,2024-11-29 13:49:48
SRC_ADDRESS_B001_000001244,A00001244,C0000975,HOME,255 Church Lane,,Manchester,Greater Manchester,LS15 5GH,GB,Y,2026-08-14 23:07:26,2026-08-29 23:07:26
SRC_ADDRESS_B001_000001245,A00001245,C0000975,SHIPPING,471 Market Street,,York,North Yorkshire,B16 8EF,GB,N,2026-08-09 23:07:26,2026-09-02 23:07:26
SRC_ADDRESS_B001_000001246,A00001246,C0000976,HOME,331 Bridge Street,Flat 19,Edinburgh,Scotland,L87 5DE,GB,Y,2023-06-16 09:57:34,2023-08-02 09:57:34
SRC_ADDRESS_B001_000001247,A00001247,C0000977,HOME,405 High Street,Flat 16,Bristol,Bristol,B54 8DE,GB,Y,2023-12-01 05:05:51,2023-12-17 05:05:51
SRC_ADDRESS_B001_000001248,A00001248,C0000978,HOME,179 High Street,,York,North Yorkshire,G19 3AD,GB,Y,2025-03-04 21:55:53,2025-04-08 21:55:53
SRC_ADDRESS_B001_000001249,A00001249,C0000979,HOME,257 Park Avenue,,Leeds,West Yorkshire,EH70 1AA,GB,Y,2025-09-10 23:36:27,2025-10-22 23:36:27
SRC_ADDRESS_B001_000001250,A00001250,C0000980,HOME,343 High Street,,Cardiff,Wales,NG88 4BD,GB,Y,2025-06-01 03:16:02,2025-07-11 03:16:02
SRC_ADDRESS_B001_000001251,A00001251,C0000980,SHIPPING,356 The Crescent,,London,Greater London,S47 8JK,GB,N,2025-05-08 03:16:02,2025-06-08 03:16:02
SRC_ADDRESS_B001_000001252,A00001252,C0000981,HOME,495 King Street,,London,Greater London,S39 6AB,GB,Y,2023-08-15 17:14:20,2023-09-03 17:14:20
SRC_ADDRESS_B001_000001253,A00001253,C0000982,HOME,171 King Street,,Birmingham,West Midlands,CF64 4JK,GB,Y,2023-05-04 09:47:53,2023-06-05 09:47:53
SRC_ADDRESS_B001_000001254,A00001254,C0000983,HOME,458 Queens Road,,Bristol,Bristol,S33 7AD,GB,Y,2026-08-18 08:13:57,2026-08-24 08:13:57
SRC_ADDRESS_B001_000001255,A00001255,C0000984,HOME,192 Green Lane,,Nottingham,Nottinghamshire,L51 3EF,GB,Y,2024-10-25 21:41:22,2024-12-31 21:41:22
SRC_ADDRESS_B001_000001256,A00001256,C0000985,HOME,319 Station Road,,York,North Yorkshire,B20 4AA,GB,Y,2023-08-13 15:51:04,2023-09-10 15:51:04
SRC_ADDRESS_B001_000001257,A00001257,C0000986,HOME,277 Mill Lane,,York,North Yorkshire,S33 6AB,GB,Y,2024-10-08 17:19:02,2024-10-10 17:19:02
SRC_ADDRESS_B001_000001258,A00001258,C0000987,HOME,339 Victoria Road,,Sheffield,South Yorkshire,G48 7DE,GB,Y,2026-02-12 00:00:23,2026-04-06 00:00:23
SRC_ADDRESS_B001_000001259,A00001259,C0000988,HOME,260 King Street,,Edinburgh,Scotland,M29 6JK,GB,Y,2024-04-14 04:13:21,2024-07-07 04:13:21
SRC_ADDRESS_B001_000001260,A00001260,C0000989,HOME,391 Bridge Street,Flat 18,Nottingham,Nottinghamshire,LS33 2BD,GB,Y,2024-10-26 17:50:57,2025-01-07 17:50:57
SRC_ADDRESS_B001_000001261,A00001261,C0000990,HOME,237 Mill Lane,,London,Greater London,S59 1BA,GB,Y,2023-05-07 18:56:46,2023-06-20 18:56:46
SRC_ADDRESS_B001_000001262,A00001262,C0000991,HOME,143 Green Lane,,Birmingham,West Midlands,G46 4GH,GB,Y,2023-06-20 13:24:37,2023-06-21 13:24:37
SRC_ADDRESS_B001_000001263,A00001263,C0000991,SHIPPING,483 Market Street,,Liverpool,Merseyside,L76 2AB,GB,N,2023-06-08 13:24:37,2023-08-24 13:24:37
SRC_ADDRESS_B001_000001264,A00001264,C0000992,HOME,89 Church Lane,,Glasgow,Scotland,YO18 8BA,GB,Y,2023-02-15 02:03:26,2023-05-13 02:03:26
SRC_ADDRESS_B001_000001265,A00001265,C0000993,HOME,102 Park Avenue,,Birmingham,West Midlands,B70 8GH,GB,Y,2024-06-28 20:22:13,2024-07-27 20:22:13
SRC_ADDRESS_B001_000001266,A00001266,C0000993,SHIPPING,488 Mill Lane,,Nottingham,Nottinghamshire,BS78 6EF,GB,N,2024-06-29 20:22:13,2024-07-07 20:22:13
SRC_ADDRESS_B001_000001267,A00001267,C0000994,HOME,183 Market Street,,Nottingham,Nottinghamshire,M28 4AB,GB,Y,2024-02-06 16:52:45,2024-02-06 16:52:45
SRC_ADDRESS_B001_000001268,A00001268,C0000995,HOME,352 Station Road,,Glasgow,Scotland,EH59 3BA,GB,Y,2024-05-17 04:56:35,2024-06-02 04:56:35
SRC_ADDRESS_B001_000001269,A00001269,C0000996,HOME,386 Green Lane,,Liverpool,Merseyside,G53 8BD,GB,Y,2023-07-27 19:28:48,2023-09-28 19:28:48
SRC_ADDRESS_B001_000001270,A00001270,C0000997,HOME,213 High Street,Flat 19,York,North Yorkshire,G95 4DE,GB,Y,2024-12-31 19:02:11,2025-01-20 19:02:11
SRC_ADDRESS_B001_000001271,A00001271,C0000997,SHIPPING,452 King Street,Flat 21,Liverpool,Merseyside,S74 8BA,GB,N,2024-12-06 19:02:11,2025-01-06 19:02:11
SRC_ADDRESS_B001_000001272,A00001272,C0000998,HOME,62 Station Road,,Leeds,West Yorkshire,EH75 2BA,GB,Y,2023-10-04 23:38:53,2023-11-18 23:38:53
SRC_ADDRESS_B001_000001273,A00001273,C0000999,HOME,9 The Crescent,,Sheffield,South Yorkshire,EH32 8JK,GB,Y,2026-01-11 03:03:34,2026-03-01 03:03:34
SRC_ADDRESS_B001_000001274,A00001274,C0000999,SHIPPING,354 Park Avenue,,Bristol,Bristol,M91 6GH,GB,N,2026-01-09 03:03:34,2026-03-20 03:03:34
SRC_ADDRESS_B001_000001275,A00001275,C0001000,HOME,122 Bridge Street,Flat 14,Nottingham,Nottinghamshire,M51 1GH,GB,Y,2023-07-16 08:26:20,2023-08-28 08:26:20
SRC_ADDRESS_B001_000001276,A00001276,C0001001,HOME,258 Mill Lane,,Manchester,Greater Manchester,B92 5BD,GB,Y,2025-08-06 18:54:38,2025-10-31 18:54:38
SRC_ADDRESS_B001_000001277,A00001277,C0001002,HOME,68 Market Street,,Leeds,West Yorkshire,BS1 5AA,GB,Y,2023-08-28 15:12:37,2023-09-26 15:12:37
SRC_ADDRESS_B001_000001278,A00001278,C0001002,SHIPPING,303 Park Avenue,,Cardiff,Wales,YO27 7AA,GB,N,2023-09-05 15:12:37,2023-10-01 15:12:37
SRC_ADDRESS_B001_000001279,A00001279,C0001003,HOME,136 Station Road,Flat 12,Glasgow,Scotland,S81 8AD,GB,Y,2025-01-12 12:47:18,2025-02-16 12:47:18
SRC_ADDRESS_B001_000001280,A00001280,C0001004,HOME,303 Mill Lane,,Bristol,Bristol,YO15 6GH,GB,Y,2024-12-09 07:32:47,2025-01-19 07:32:47
SRC_ADDRESS_B001_000001281,A00001281,C0001004,SHIPPING,208 The Crescent,,Glasgow,Scotland,G45 8AA,GB,N,2024-12-08 07:32:47,2025-01-27 07:32:47
SRC_ADDRESS_B001_000001282,A00001282,C0001005,HOME,414 High Street,,Liverpool,Merseyside,M64 8AA,GB,Y,2023-05-03 12:58:13,2023-07-09 12:58:13
SRC_ADDRESS_B001_000001283,A00001283,C0001006,HOME,141 High Street,,York,North Yorkshire,EH48 5GH,GB,Y,2024-04-21 23:25:56,2024-07-17 23:25:56
SRC_ADDRESS_B001_000001284,A00001284,C0001006,SHIPPING,312 Bridge Street,,Nottingham,Nottinghamshire,B31 7BA,GB,N,2024-04-04 23:25:56,2024-06-09 23:25:56
SRC_ADDRESS_B001_000001285,A00001285,C0001007,HOME,114 Park Avenue,,Birmingham,West Midlands,EH59 6AD,GB,Y,2026-03-18 00:33:43,2026-03-19 00:33:43
SRC_ADDRESS_B001_000001286,A00001286,C0001008,HOME,12 The Crescent,,Bristol,Bristol,EH56 7AB,GB,Y,2025-08-09 04:42:44,2025-09-29 04:42:44
SRC_ADDRESS_B001_000001287,A00001287,C0001008,SHIPPING,5 Green Lane,Flat 15,Birmingham,West Midlands,CF14 2PR,GB,N,2025-08-27 04:42:44,2025-09-10 04:42:44
SRC_ADDRESS_B001_000001288,A00001288,C0001009,HOME,7 Park Avenue,,York,North Yorkshire,LS85 8PR,GB,Y,2023-11-28 11:37:55,2023-12-11 11:37:55
SRC_ADDRESS_B001_000001289,A00001289,C0001009,SHIPPING,178 Victoria Road,,Sheffield,South Yorkshire,B38 7AA,GB,N,2023-11-24 11:37:55,2024-02-21 11:37:55
SRC_ADDRESS_B001_000001290,A00001290,C0001010,HOME,202 Park Avenue,,Liverpool,Merseyside,M77 4AA,GB,Y,2023-02-18 18:32:50,2023-04-01 18:32:50
SRC_ADDRESS_B001_000001291,A00001291,C0001011,HOME,29 Mill Lane,,Nottingham,Nottinghamshire,S91 8JK,GB,Y,2024-04-16 20:28:04,2024-04-21 20:28:04
SRC_ADDRESS_B001_000001292,A00001292,C0001012,HOME,34 Bridge Street,,Edinburgh,Scotland,NG95 3AB,GB,Y,2024-07-26 02:39:02,2024-10-20 02:39:02
SRC_ADDRESS_B001_000001293,A00001293,C0001012,SHIPPING,482 Market Street,,Sheffield,South Yorkshire,BS43 2AA,GB,N,2024-07-29 02:39:02,2024-08-22 02:39:02
SRC_ADDRESS_B001_000001294,A00001294,C0001013,HOME,74 Green Lane,,Leeds,West Yorkshire,CF38 6EF,GB,Y,2026-06-14 05:49:36,2026-07-23 05:49:36
SRC_ADDRESS_B001_000001295,A00001295,C0001013,SHIPPING,437 Park Avenue,Flat 39,Birmingham,West Midlands,LS78 8GH,GB,N,2026-07-01 05:49:36,2026-08-15 05:49:36
SRC_ADDRESS_B001_000001296,A00001296,C0001014,HOME,256 Bridge Street,,York,North Yorkshire,NG29 4DE,GB,Y,2026-02-06 07:04:47,2026-04-04 07:04:47
SRC_ADDRESS_B001_000001297,A00001297,C0001015,HOME,268 Green Lane,Flat 18,Leeds,West Yorkshire,G1 2GH,GB,Y,2025-05-14 20:38:37,2025-08-11 20:38:37
SRC_ADDRESS_B001_000001298,A00001298,C0001016,HOME,489 The Crescent,,Manchester,Greater Manchester,L76 8PR,GB,Y,2026-03-23 21:02:21,2026-05-14 21:02:21
SRC_ADDRESS_B001_000001299,A00001299,C0001017,HOME,124 Church Lane,,Bristol,Bristol,L93 6BD,GB,Y,2026-02-12 03:39:16,2026-02-17 03:39:16
SRC_ADDRESS_B001_000001300,A00001300,C0001018,HOME,488 Park Avenue,,Cardiff,Wales,EH3 2AD,GB,Y,2023-11-08 02:28:46,2024-01-12 02:28:46
SRC_ADDRESS_B001_000001301,A00001301,C0001019,HOME,298 Queens Road,,Edinburgh,Scotland,G28 5AD,GB,Y,2023-10-05 18:28:36,2024-01-02 18:28:36
SRC_ADDRESS_B001_000001302,A00001302,C0001019,SHIPPING,35 Mill Lane,,York,North Yorkshire,M13 8JK,GB,N,2023-09-25 18:28:36,2023-10-27 18:28:36
SRC_ADDRESS_B001_000001303,A00001303,C0001020,HOME,228 Green Lane,,Bristol,Bristol,M26 2AA,GB,Y,2024-10-23 07:22:29,2024-11-11 07:22:29
SRC_ADDRESS_B001_000001304,A00001304,C0001020,SHIPPING,31 Church Lane,,Sheffield,South Yorkshire,YO38 3DE,GB,N,2024-10-31 07:22:29,2025-01-13 07:22:29
SRC_ADDRESS_B001_000001305,A00001305,C0001021,HOME,21 Mill Lane,Flat 19,York,North Yorkshire,B58 6AD,GB,Y,2024-01-10 09:08:14,2024-04-06 09:08:14
SRC_ADDRESS_B001_000001306,A00001306,C0001021,SHIPPING,83 Market Street,,Manchester,Greater Manchester,G81 3AA,GB,N,2023-12-26 09:08:14,2024-02-13 09:08:14
SRC_ADDRESS_B001_000001307,A00001307,C0001022,HOME,55 Bridge Street,,London,Greater London,CF71 3AA,GB,Y,2025-05-01 14:42:31,2025-07-25 14:42:31
SRC_ADDRESS_B001_000001308,A00001308,C0001022,SHIPPING,263 High Street,,Nottingham,Nottinghamshire,LS47 1BD,GB,N,2025-05-16 14:42:31,2025-06-24 14:42:31
SRC_ADDRESS_B001_000001309,A00001309,C0001023,HOME,474 Bridge Street,,Sheffield,South Yorkshire,EH58 1JK,GB,Y,2024-05-27 17:53:04,2024-08-18 17:53:04
SRC_ADDRESS_B001_000001310,A00001310,C0001024,HOME,22 Mill Lane,,Bristol,Bristol,EH17 1GH,GB,Y,2023-06-29 23:40:24,2023-07-28 23:40:24
SRC_ADDRESS_B001_000001311,A00001311,C0001025,HOME,156 King Street,,Bristol,Bristol,L22 6GH,GB,Y,2026-01-13 07:31:42,2026-03-05 07:31:42
SRC_ADDRESS_B001_000001312,A00001312,C0001025,SHIPPING,206 Station Road,,Birmingham,West Midlands,B87 7JK,GB,N,2026-01-31 07:31:42,2026-03-08 07:31:42
SRC_ADDRESS_B001_000001313,A00001313,C0001026,HOME,324 Church Lane,,London,Greater London,B75 2GH,GB,Y,2024-12-09 08:27:30,2025-01-28 08:27:30
SRC_ADDRESS_B001_000001314,A00001314,C0001027,HOME,448 Park Avenue,,Glasgow,Scotland,L57 1PR,GB,Y,2024-01-23 11:53:32,2024-04-21 11:53:32
SRC_ADDRESS_B001_000001315,A00001315,C0001028,HOME,91 Queens Road,,Sheffield,South Yorkshire,EH2 6JK,GB,Y,2026-02-01 01:38:03,2026-02-09 01:38:03
SRC_ADDRESS_B001_000001316,A00001316,C0001029,HOME,389 Bridge Street,,Nottingham,Nottinghamshire,B16 5BA,GB,Y,2026-07-30 07:47:58,2026-10-12 07:47:58
SRC_ADDRESS_B001_000001317,A00001317,C0001029,SHIPPING,397 King Street,,Leeds,West Yorkshire,S32 7DE,GB,N,2026-07-11 07:47:58,2026-08-12 07:47:58
SRC_ADDRESS_B001_000001318,A00001318,C0001030,HOME,461 King Street,,York,North Yorkshire,G25 8JK,GB,Y,2023-03-22 23:28:19,2023-04-07 23:28:19
SRC_ADDRESS_B001_000001319,A00001319,C0001031,HOME,169 Market Street,,Manchester,Greater Manchester,S12 7BD,GB,Y,2025-06-20 17:17:07,2025-09-01 17:17:07
SRC_ADDRESS_B001_000001320,A00001320,C0001032,HOME,419 Queens Road,,Manchester,Greater Manchester,YO75 8EF,GB,Y,2024-08-16 23:08:17,2024-09-24 23:08:17
SRC_ADDRESS_B001_000001321,A00001321,C0001033,HOME,302 Church Lane,Flat 2,Liverpool,Merseyside,YO17 1EF,GB,Y,2025-03-05 12:25:50,2025-05-04 12:25:50
SRC_ADDRESS_B001_000001322,A00001322,C0001034,HOME,77 Green Lane,,York,North Yorkshire,B71 7AB,GB,Y,2024-07-18 12:34:41,2024-09-02 12:34:41
SRC_ADDRESS_B001_000001323,A00001323,C0001034,SHIPPING,187 Bridge Street,,Nottingham,Nottinghamshire,YO41 6BA,GB,N,2024-08-12 12:34:41,2024-09-04 12:34:41
SRC_ADDRESS_B001_000001324,A00001324,C0001035,HOME,459 Queens Road,,Leeds,West Yorkshire,G71 3BD,GB,Y,2025-07-16 15:55:34,2025-09-17 15:55:34
SRC_ADDRESS_B001_000001325,A00001325,C0001036,HOME,391 Victoria Road,Flat 26,Leeds,West Yorkshire,L71 5EF,GB,Y,2023-09-20 15:27:17,2023-11-19 15:27:17
SRC_ADDRESS_B001_000001326,A00001326,C0001037,HOME,146 Green Lane,,Leeds,West Yorkshire,G58 1PR,GB,Y,2023-10-23 01:13:03,2024-01-05 01:13:03
SRC_ADDRESS_B001_000001327,A00001327,C0001038,HOME,39 Park Avenue,,York,North Yorkshire,G42 6PR,GB,Y,2024-09-30 00:24:33,2024-10-31 00:24:33
SRC_ADDRESS_B001_000001328,A00001328,C0001039,HOME,247 Park Avenue,Flat 9,Nottingham,Nottinghamshire,L45 2PR,GB,Y,2023-08-27 08:49:14,2023-10-29 08:49:14
SRC_ADDRESS_B001_000001329,A00001329,C0001040,HOME,210 Queens Road,,Sheffield,South Yorkshire,L54 6BA,GB,Y,2025-01-15 11:08:44,2025-03-30 11:08:44
SRC_ADDRESS_B001_000001330,A00001330,C0001041,HOME,123 High Street,,Edinburgh,Scotland,M37 7AB,GB,Y,2023-08-15 09:27:55,2023-08-29 09:27:55
SRC_ADDRESS_B001_000001331,A00001331,C0001042,HOME,39 Queens Road,,Birmingham,West Midlands,B45 6AA,GB,Y,2023-01-21 20:39:41,2023-03-07 20:39:41
SRC_ADDRESS_B001_000001332,A00001332,C0001043,HOME,100 King Street,,Cardiff,Wales,EH54 2EF,GB,Y,2026-07-30 19:35:46,2026-08-16 19:35:46
SRC_ADDRESS_B001_000001333,A00001333,C0001044,HOME,463 Station Road,Flat 2,Edinburgh,Scotland,G61 2AD,GB,Y,2025-05-07 17:43:08,2025-06-26 17:43:08
SRC_ADDRESS_B001_000001334,A00001334,C0001045,HOME,16 Mill Lane,,Edinburgh,Scotland,L53 5AB,GB,Y,2025-12-01 23:18:23,2025-12-08 23:18:23
SRC_ADDRESS_B001_000001335,A00001335,C0001045,SHIPPING,26 Victoria Road,,Manchester,Greater Manchester,EH98 3BA,GB,N,2025-12-26 23:18:23,2025-12-28 23:18:23
SRC_ADDRESS_B001_000001336,A00001336,C0001046,HOME,419 King Street,Flat 6,Edinburgh,Scotland,G77 3BD,GB,Y,2023-02-07 10:25:51,2023-04-11 10:25:51
SRC_ADDRESS_B001_000001337,A00001337,C0001047,HOME,372 Queens Road,,Nottingham,Nottinghamshire,YO47 2JK,GB,Y,2025-06-17 09:47:19,2025-07-05 09:47:19
SRC_ADDRESS_B001_000001338,A00001338,C0001048,HOME,255 Victoria Road,,Nottingham,Nottinghamshire,NG10 5AA,GB,Y,2026-04-19 19:28:40,2026-04-22 19:28:40
SRC_ADDRESS_B001_000001339,A00001339,C0001048,SHIPPING,268 Market Street,,Cardiff,Wales,EH54 4AB,GB,N,2026-04-04 19:28:40,2026-05-23 19:28:40
SRC_ADDRESS_B001_000001340,A00001340,C0001049,HOME,401 Queens Road,,Liverpool,Merseyside,M82 1AA,GB,Y,2023-02-17 03:24:25,2023-03-06 03:24:25
SRC_ADDRESS_B001_000001341,A00001341,C0001049,SHIPPING,315 High Street,,Edinburgh,Scotland,S34 4JK,GB,N,2023-03-05 03:24:25,2023-05-13 03:24:25
SRC_ADDRESS_B001_000001342,A00001342,C0001050,HOME,157 Victoria Road,,Liverpool,Merseyside,M65 8AB,GB,Y,2024-07-20 18:40:01,2024-08-24 18:40:01
SRC_ADDRESS_B001_000001343,A00001343,C0001051,HOME,343 Market Street,,Edinburgh,Scotland,M61 5GH,GB,Y,2025-08-07 07:28:14,2025-09-10 07:28:14
SRC_ADDRESS_B001_000001344,A00001344,C0001052,HOME,371 Mill Lane,,Bristol,Bristol,BS38 2BA,GB,Y,2024-03-02 01:39:29,2024-04-02 01:39:29
SRC_ADDRESS_B001_000001345,A00001345,C0001052,SHIPPING,185 Park Avenue,,Bristol,Bristol,M48 4AB,GB,N,2024-03-01 01:39:29,2024-04-06 01:39:29
SRC_ADDRESS_B001_000001346,A00001346,C0001053,HOME,159 Victoria Road,,Manchester,Greater Manchester,G9 7EF,GB,Y,2024-05-24 06:30:56,2024-08-18 06:30:56
SRC_ADDRESS_B001_000001347,A00001347,C0001054,HOME,485 Park Avenue,,York,North Yorkshire,CF65 2GH,GB,Y,2026-07-14 01:44:34,2026-09-19 01:44:34
SRC_ADDRESS_B001_000001348,A00001348,C0001055,HOME,494 Station Road,,Bristol,Bristol,LS36 7EF,GB,Y,2024-11-26 11:16:35,2024-11-29 11:16:35
SRC_ADDRESS_B001_000001349,A00001349,C0001056,HOME,86 Market Street,,Manchester,Greater Manchester,NG13 3AB,GB,Y,2026-06-12 09:15:24,2026-09-05 09:15:24
SRC_ADDRESS_B001_000001350,A00001350,C0001057,HOME,433 The Crescent,,Glasgow,Scotland,B4 6BD,GB,Y,2025-04-23 11:03:17,2025-05-29 11:03:17
