source_record_id,address_id,customer_id,address_type,address_line_1,address_line_2,city,state_region,postal_code,country_code,is_primary,created_at,updated_at
SRC_ADDRESS_B002_000000485,A00064322,C0050246,SHIPPING,386 Church Lane,,Sheffield,South Yorkshire,CF72 4JK,GB,N,2026-09-06 11:14:55,2026-10-29 11:14:55
SRC_ADDRESS_B002_000000486,A00064323,C0050247,HOME,175 King Street,,Nottingham,Nottinghamshire,NG30 3EF,GB,Y,2026-09-21 20:47:50,2026-09-21 20:47:50
SRC_ADDRESS_B002_000000487,A00064324,C0050248,HOME,31 Mill Lane,,Glasgow,Scotland,M8 8JK,GB,Y,2026-10-02 13:50:36,2026-10-03 13:50:36
SRC_ADDRESS_B002_000000488,A00064325,C0050249,HOME,364 Bridge Street,,Nottingham,Nottinghamshire,NG82 7BD,GB,Y,2026-09-29 19:20:57,2026-12-22 19:20:57
SRC_ADDRESS_B002_000000489,A00064326,C0050250,HOME,448 Station Road,Flat 22,Manchester,Greater Manchester,BS70 4JK,GB,Y,2026-09-24 20:14:47,2026-11-15 20:14:47
SRC_ADDRESS_B002_000000490,A00064327,C0050251,HOME,443 Church Lane,,Glasgow,Scotland,YO47 1AA,GB,Y,2026-09-16 02:47:11,2026-11-24 02:47:11
SRC_ADDRESS_B002_000000491,A00064328,C0050252,HOME,487 Mill Lane,,Sheffield,South Yorkshire,G81 2EF,GB,Y,2026-09-04 06:12:16,2026-12-01 06:12:16
SRC_ADDRESS_B002_000000492,A00064329,C0050253,HOME,248 Green Lane,,Sheffield,South Yorkshire,LS6 2DE,GB,Y,2026-09-10 12:45:30,2026-11-21 12:45:30
SRC_ADDRESS_B002_000000493,A00064330,C0050254,HOME,343 Victoria Road,,London,Greater London,L20 7AB,GB,Y,2026-09-29 16:28:27,2026-10-27 16:28:27
SRC_ADDRESS_B002_000000494,A00064331,C0050254,SHIPPING,222 The Crescent,,Birmingham,West Midlands,LS6 8AB,GB,N,2026-09-14 16:28:27,2026-10-07 16:28:27
SRC_ADDRESS_B002_000000495,A00064332,C0050255,HOME,140 Victoria Road,,Edinburgh,Scotland,CF84 5AB,GB,Y,2026-09-11 06:44:47,2026-11-07 06:44:47
SRC_ADDRESS_B002_000000496,A00064333,C0050256,HOME,204 Mill Lane,,Cardiff,Wales,NG77 8BD,GB,Y,2026-09-08 06:26:37,2026-11-11 06:26:37
SRC_ADDRESS_B002_000000497,A00064334,C0050257,HOME,416 High Street,,Nottingham,Nottinghamshire,EH53 6DE,GB,Y,2026-09-05 15:41:48,2026-09-10 15:41:48
SRC_ADDRESS_B002_000000498,A00064335,C0050257,SHIPPING,451 Mill Lane,,Glasgow,Scotland,L72 5DE,GB,N,2026-09-18 15:41:48,2026-12-01 15:41:48
SRC_ADDRESS_B002_000000499,A00064336,C0050258,HOME,403 Queens Road,,York,North Yorkshire,L29 4PR,GB,Y,2026-09-23 07:20:39,2026-10-18 07:20:39
SRC_ADDRESS_B002_000000500,A00064337,C0050259,HOME,467 Market Street,,Leeds,West Yorkshire,M26 5EF,GB,Y,2026-09-30 02:43:30,2026-12-11 02:43:30
SRC_ADDRESS_B002_000000501,A00064338,C0050260,HOME,242 Mill Lane,,London,Greater London,YO66 2AD,GB,Y,2026-09-22 13:36:46,2026-11-07 13:36:46
SRC_ADDRESS_B002_000000502,A00064339,C0050260,SHIPPING,228 Green Lane,Flat 5,Birmingham,West Midlands,L6 5BA,GB,N,2026-09-11 13:36:46,2026-11-21 13:36:46
SRC_ADDRESS_B002_000000503,A00064340,C0050261,HOME,281 Bridge Street,,London,Greater London,EH12 7JK,GB,Y,2026-09-03 13:10:01,2026-11-09 13:10:01
SRC_ADDRESS_B002_000000504,A00064341,C0050262,HOME,134 High Street,,Edinburgh,Scotland,B21 8PR,GB,Y,2026-09-15 17:20:48,2026-12-02 17:20:48
SRC_ADDRESS_B002_000000505,A00064342,C0050263,HOME,478 Bridge Street,,York,North Yorkshire,CF79 2JK,GB,Y,2026-09-24 07:43:13,2026-11-10 07:43:13
SRC_ADDRESS_B002_000000506,A00064343,C0050263,SHIPPING,486 Mill Lane,,Birmingham,West Midlands,NG97 3GH,GB,N,2026-09-01 07:43:13,2026-10-29 07:43:13
SRC_ADDRESS_B002_000000507,A00064344,C0050264,HOME,95 Bridge Street,,London,Greater London,LS2 2AB,GB,Y,2026-09-22 12:00:09,2026-10-24 12:00:09
SRC_ADDRESS_B002_000000508,A00064345,C0050265,HOME,326 Station Road,,Sheffield,South Yorkshire,L73 1DE,GB,Y,2026-09-04 11:55:57,2026-11-02 11:55:57
SRC_ADDRESS_B002_000000509,A00064346,C0050266,HOME,396 The Crescent,,Leeds,West Yorkshire,L82 2PR,GB,Y,2026-09-23 20:45:03,2026-10-25 20:45:03
SRC_ADDRESS_B002_000000510,A00064347,C0050267,HOME,14 High Street,,Edinburgh,Scotland,LS41 3AA,GB,Y,2026-09-06 17:27:42,2026-11-01 17:27:42
SRC_ADDRESS_B002_000000511,A00064348,C0050268,HOME,228 Park Avenue,,York,North Yorkshire,LS27 6AB,GB,Y,2026-09-24 20:06:07,2026-11-25 20:06:07
SRC_ADDRESS_B002_000000512,A00064349,C0050268,SHIPPING,221 The Crescent,,Manchester,Greater Manchester,L82 6AA,GB,N,2026-09-24 20:06:07,2026-12-22 20:06:07
SRC_ADDRESS_B002_000000513,A00064350,C0050269,HOME,443 Market Street,,Leeds,West Yorkshire,BS12 5EF,GB,Y,2026-09-21 08:06:07,2026-11-13 08:06:07
SRC_ADDRESS_B002_000000514,A00064351,C0050270,HOME,104 Victoria Road,,Glasgow,Scotland,G7 5JK,GB,Y,2026-09-20 15:37:51,2026-11-30 15:37:51
SRC_ADDRESS_B002_000000515,A00064352,C0050271,HOME,489 Mill Lane,,Edinburgh,Scotland,EH81 6AD,GB,Y,2026-09-10 10:34:46,2026-11-10 10:34:46
SRC_ADDRESS_B002_000000516,A00064353,C0050271,SHIPPING,179 High Street,,Leeds,West Yorkshire,YO25 5EF,GB,N,2026-09-21 10:34:46,2026-12-04 10:34:46
SRC_ADDRESS_B002_000000517,A00064354,C0050272,HOME,288 Mill Lane,,York,North Yorkshire,YO46 3AB,GB,Y,2026-09-18 18:42:05,2026-11-05 18:42:05
SRC_ADDRESS_B002_000000518,A00064355,C0050273,HOME,246 King Street,,Nottingham,Nottinghamshire,CF60 8BA,GB,Y,2026-09-21 18:45:11,2026-10-19 18:45:11
SRC_ADDRESS_B002_000000519,A00064356,C0050274,HOME,476 The Crescent,,Bristol,Bristol,LS8 7BA,GB,Y,2026-10-01 10:48:33,2026-11-16 10:48:33
SRC_ADDRESS_B002_000000520,A00064357,C0050275,HOME,349 Green Lane,,Cardiff,Wales,G15 3GH,GB,Y,2026-09-28 01:51:38,2026-10-07 01:51:38
SRC_ADDRESS_B002_000000521,A00064358,C0050276,HOME,340 Victoria Road,,Sheffield,South Yorkshire,G54 5BA,GB,Y,2026-09-25 19:04:29,2026-10-23 19:04:29
SRC_ADDRESS_B002_000000522,A00064359,C0050277,HOME,138 Mill Lane,,Birmingham,West Midlands,CF75 8AD,GB,Y,2026-09-30 00:39:03,2026-10-14 00:39:03
SRC_ADDRESS_B002_000000523,A00064360,C0050278,HOME,133 Park Avenue,,Sheffield,South Yorkshire,EH43 8EF,GB,Y,2026-09-12 11:18:09,2026-11-15 11:18:09
SRC_ADDRESS_B002_000000524,A00064361,C0050279,HOME,194 King Street,,Nottingham,Nottinghamshire,L57 6BA,GB,Y,2026-09-23 04:17:25,2026-12-10 04:17:25
SRC_ADDRESS_B002_000000525,A00064362,C0050280,HOME,123 Station Road,,London,Greater London,S91 5AB,GB,Y,2026-09-02 01:36:10,2026-09-05 01:36:10
SRC_ADDRESS_B002_000000526,A00064363,C0050280,SHIPPING,288 Market Street,,Birmingham,West Midlands,B27 4DE,GB,N,2026-09-24 01:36:10,2026-11-10 01:36:10
SRC_ADDRESS_B002_000000527,A00064364,C0050281,HOME,3 The Crescent,,Birmingham,West Midlands,B32 2AD,GB,Y,2026-09-01 14:08:03,2026-10-09 14:08:03
SRC_ADDRESS_B002_000000528,A00064365,C0050282,HOME,237 Bridge Street,,Birmingham,West Midlands,M63 8JK,GB,Y,2026-09-12 05:25:17,2026-10-09 05:25:17
SRC_ADDRESS_B002_000000529,A00064366,C0050283,HOME,159 Mill Lane,,London,Greater London,BS64 7AA,GB,Y,2026-10-01 17:26:19,2026-11-28 17:26:19
SRC_ADDRESS_B002_000000530,A00064367,C0050284,HOME,486 Church Lane,,York,North Yorkshire,M20 3BD,GB,Y,2026-09-18 21:34:19,2026-12-06 21:34:19
SRC_ADDRESS_B002_000000531,A00064368,C0050285,HOME,439 Mill Lane,,Edinburgh,Scotland,L56 2BD,GB,Y,2026-09-30 08:52:22,2026-10-10 08:52:22
SRC_ADDRESS_B002_000000532,A00064369,C0050285,SHIPPING,276 Mill Lane,,Leeds,West Yorkshire,EH30 5JK,GB,N,2026-09-26 08:52:22,2026-11-07 08:52:22
SRC_ADDRESS_B002_000000533,A00064370,C0050286,HOME,426 Queens Road,Flat 28,London,Greater London,B4 3EF,GB,Y,2026-09-05 00:10:00,2026-11-28 00:10:00
SRC_ADDRESS_B002_000000534,A00064371,C0050287,HOME,143 Park Avenue,,Edinburgh,Scotland,B40 7DE,GB,Y,2026-09-07 02:02:25,2026-10-30 02:02:25
SRC_ADDRESS_B002_000000535,A00064372,C0050288,HOME,15 Park Avenue,,Sheffield,South Yorkshire,EH8 6AD,GB,Y,2026-09-24 22:22:08,2026-10-15 22:22:08
SRC_ADDRESS_B002_000000536,A00064373,C0050289,HOME,175 Station Road,,Edinburgh,Scotland,B5 5AD,GB,Y,2026-09-08 11:34:32,2026-10-29 11:34:32
SRC_ADDRESS_B002_000000537,A00064374,C0050290,HOME,479 Green Lane,,Bristol,Bristol,LS23 5GH,GB,Y,2026-09-03 20:11:14,2026-09-27 20:11:14
SRC_ADDRESS_B002_000000538,A00064375,C0050291,HOME,198 Market Street,,Cardiff,Wales,EH84 8GH,GB,Y,2026-10-01 07:11:12,2026-10-25 07:11:12
SRC_ADDRESS_B002_000000539,A00064376,C0050291,SHIPPING,342 Victoria Road,,Nottingham,Nottinghamshire,NG14 2AB,GB,N,2026-09-29 07:11:12,2026-10-30 07:11:12
SRC_ADDRESS_B002_000000540,A00064377,C0050292,HOME,47 The Crescent,Flat 33,Cardiff,Wales,B85 1AB,GB,Y,2026-09-16 01:46:23,2026-10-21 01:46:23
SRC_ADDRESS_B002_000000541,A00064378,C0050293,HOME,57 King Street,,Edinburgh,Scotland,B50 4AB,GB,Y,2026-09-07 02:11:44,2026-10-14 02:11:44
SRC_ADDRESS_B002_000000542,A00064379,C0050293,SHIPPING,185 Station Road,,Bristol,Bristol,NG50 2DE,GB,N,2026-09-21 02:11:44,2026-12-14 02:11:44
SRC_ADDRESS_B002_000000543,A00064380,C0050294,HOME,325 King Street,Flat 6,Edinburgh,Scotland,LS23 8BD,GB,Y,2026-09-27 06:28:12,2026-11-22 06:28:12
SRC_ADDRESS_B002_000000544,A00064381,C0050295,HOME,181 Queens Road,Flat 35,York,North Yorkshire,B47 8BD,GB,Y,2026-09-08 17:20:44,2026-11-19 17:20:44
SRC_ADDRESS_B002_000000545,A00064382,C0050295,SHIPPING,46 The Crescent,,Cardiff,Wales,G72 5JK,GB,N,2026-09-20 17:20:44,2026-10-26 17:20:44
SRC_ADDRESS_B002_000000546,A00064383,C0050296,HOME,283 Church Lane,,London,Greater London,G38 4EF,GB,Y,2026-09-24 05:08:10,2026-11-12 05:08:10
SRC_ADDRESS_B002_000000547,A00064384,C0050297,HOME,276 Green Lane,,Glasgow,Scotland,NG70 3BD,GB,Y,2026-09-12 12:37:15,2026-10-26 12:37:15
SRC_ADDRESS_B002_000000548,A00064385,C0050298,HOME,441 High Street,,Sheffield,South Yorkshire,YO75 4GH,GB,Y,2026-09-27 14:07:16,2026-12-19 14:07:16
SRC_ADDRESS_B002_000000549,A00064386,C0050298,SHIPPING,299 Victoria Road,,London,Greater London,BS26 4JK,GB,N,2026-09-12 14:07:16,2026-11-30 14:07:16
SRC_ADDRESS_B002_000000550,A00064387,C0050299,HOME,234 High Street,,Manchester,Greater Manchester,LS18 5BD,GB,Y,2026-09-18 19:04:57,2026-09-29 19:04:57
SRC_ADDRESS_B002_000000551,A00064388,C0050300,HOME,204 Station Road,,Cardiff,Wales,M78 1JK,GB,Y,2026-09-25 13:52:58,2026-11-30 13:52:58
SRC_ADDRESS_B002_000000552,A00064389,C0050300,SHIPPING,93 Mill Lane,,Birmingham,West Midlands,YO50 8BA,GB,N,2026-09-24 13:52:58,2026-11-12 13:52:58
SRC_ADDRESS_B002_000000553,A00064390,C0050301,HOME,165 Station Road,Flat 5,Liverpool,Merseyside,S96 3BD,GB,Y,2026-09-14 07:48:00,2026-09-23 07:48:00
SRC_ADDRESS_B002_000000554,A00064391,C0050302,HOME,393 Market Street,,York,North Yorkshire,BS41 3BA,GB,Y,2026-09-29 19:23:40,2026-11-07 19:23:40
SRC_ADDRESS_B002_000000555,A00064392,C0050303,HOME,482 Victoria Road,,Edinburgh,Scotland,M39 4GH,GB,Y,2026-09-26 06:25:44,2026-11-24 06:25:44
SRC_ADDRESS_B002_000000556,A00064393,C0050304,HOME,317 King Street,,Leeds,West Yorkshire,LS61 8AD,GB,Y,2026-09-29 05:35:14,2026-11-12 05:35:14
SRC_ADDRESS_B002_000000557,A00064394,C0050304,SHIPPING,237 Church Lane,,Glasgow,Scotland,YO55 5JK,GB,N,2026-09-15 05:35:14,2026-11-12 05:35:14
SRC_ADDRESS_B002_000000558,A00064395,C0050305,HOME,316 The Crescent,,Liverpool,Merseyside,EH73 8PR,GB,Y,2026-09-15 01:19:10,2026-11-06 01:19:10
SRC_ADDRESS_B002_000000559,A00064396,C0050306,HOME,468 King Street,,Bristol,Bristol,EH87 7BD,GB,Y,2026-09-17 07:57:49,2026-11-06 07:57:49
SRC_ADDRESS_B002_000000560,A00064397,C0050307,HOME,157 Station Road,,London,Greater London,M51 2AA,GB,Y,2026-09-14 06:03:56,2026-10-04 06:03:56
SRC_ADDRESS_B002_000000561,A00064398,C0050308,HOME,28 Green Lane,,Sheffield,South Yorkshire,NG10 2DE,GB,Y,2026-09-07 11:17:41,2026-10-14 11:17:41
SRC_ADDRESS_B002_000000562,A00064399,C0050309,HOME,477 Victoria Road,Flat 22,Sheffield,South Yorkshire,CF58 6BD,GB,Y,2026-09-28 15:57:37,2026-11-27 15:57:37
SRC_ADDRESS_B002_000000563,A00064400,C0050309,SHIPPING,190 Church Lane,,Leeds,West Yorkshire,B58 3BD,GB,N,2026-09-19 15:57:37,2026-11-30 15:57:37
SRC_ADDRESS_B002_000000564,A00064401,C0050310,HOME,461 Church Lane,,Edinburgh,Scotland,NG52 2AB,GB,Y,2026-09-28 05:15:51,2026-12-23 05:15:51
SRC_ADDRESS_B002_000000565,A00064402,C0050311,HOME,405 Church Lane,,Edinburgh,Scotland,L88 5BA,GB,Y,2026-09-28 15:03:13,2026-10-02 15:03:13
SRC_ADDRESS_B002_000000566,A00064403,C0050311,SHIPPING,322 Station Road,,Edinburgh,Scotland,BS14 1BD,GB,N,2026-09-15 15:03:13,2026-11-15 15:03:13
SRC_ADDRESS_B002_000000567,A00064404,C0050312,HOME,179 Queens Road,,Sheffield,South Yorkshire,NG87 8AB,GB,Y,2026-09-09 23:18:26,2026-11-29 23:18:26
SRC_ADDRESS_B002_000000568,A00064405,C0050313,HOME,20 Church Lane,,London,Greater London,G24 1EF,GB,Y,2026-09-16 05:05:27,2026-12-14 05:05:27
SRC_ADDRESS_B002_000000569,A00064406,C0050314,HOME,255 Queens Road,,Leeds,West Yorkshire,YO67 4EF,GB,Y,2026-09-27 11:01:19,2026-10-21 11:01:19
SRC_ADDRESS_B002_000000570,A00064407,C0050314,SHIPPING,32 Station Road,,Edinburgh,Scotland,G31 6BA,GB,N,2026-09-02 11:01:19,2026-11-28 11:01:19
SRC_ADDRESS_B002_000000571,A00064408,C0050315,HOME,59 Victoria Road,,Birmingham,West Midlands,NG18 2BA,GB,Y,2026-09-19 15:50:01,2026-12-01 15:50:01
SRC_ADDRESS_B002_000000572,A00064409,C0050316,HOME,24 High Street,,Glasgow,Scotland,M29 5BA,GB,Y,2026-10-01 15:26:21,2026-10-18 15:26:21
SRC_ADDRESS_B002_000000573,A00064410,C0050317,HOME,444 The Crescent,,Birmingham,West Midlands,S42 7AA,GB,Y,2026-09-27 10:49:06,2026-10-01 10:49:06
SRC_ADDRESS_B002_000000574,A00064411,C0050318,HOME,209 Green Lane,,Nottingham,Nottinghamshire,M84 8EF,GB,Y,2026-09-15 09:51:43,2026-11-08 09:51:43
SRC_ADDRESS_B002_000000575,A00064412,C0050318,SHIPPING,347 King Street,,Sheffield,South Yorkshire,YO9 8AA,GB,N,2026-09-10 09:51:43,2026-11-20 09:51:43
SRC_ADDRESS_B002_000000576,A00064413,C0050319,HOME,358 High Street,,Glasgow,Scotland,YO69 2GH,GB,Y,2026-09-30 14:21:13,2026-12-28 14:21:13
SRC_ADDRESS_B002_000000577,A00064414,C0050319,SHIPPING,277 Green Lane,,Liverpool,Merseyside,LS80 8PR,GB,N,2026-09-23 14:21:13,2026-11-27 14:21:13
SRC_ADDRESS_B002_000000578,A00064415,C0050320,HOME,203 Bridge Street,,Leeds,West Yorkshire,G55 7GH,GB,Y,2026-09-04 17:22:59,2026-09-19 17:22:59
SRC_ADDRESS_B002_000000579,A00064416,C0050321,HOME,311 Market Street,,Nottingham,Nottinghamshire,B59 1BD,GB,Y,2026-09-19 09:23:41,2026-11-10 09:23:41
SRC_ADDRESS_B002_000000580,A00064417,C0050322,HOME,11 Church Lane,,Glasgow,Scotland,YO98 1BA,GB,Y,2026-09-27 03:45:42,2026-12-08 03:45:42
SRC_ADDRESS_B002_000000581,A00064418,C0050323,HOME,193 Queens Road,,Liverpool,Merseyside,M50 7AD,GB,Y,2026-09-17 23:13:29,2026-11-01 23:13:29
SRC_ADDRESS_B002_000000582,A00064419,C0050324,HOME,430 Green Lane,,Sheffield,South Yorkshire,M75 2BD,GB,Y,2026-09-21 08:31:54,2026-12-14 08:31:54
SRC_ADDRESS_B002_000000583,A00064420,C0050325,HOME,30 Mill Lane,,Glasgow,Scotland,EH98 5BA,GB,Y,2026-09-17 11:33:22,2026-12-15 11:33:22
SRC_ADDRESS_B002_000000584,A00064421,C0050325,SHIPPING,388 Victoria Road,,Sheffield,South Yorkshire,NG80 6DE,GB,N,2026-09-30 11:33:22,2026-12-22 11:33:22
SRC_ADDRESS_B002_000000585,A00064422,C0050326,HOME,340 Mill Lane,,Glasgow,Scotland,EH29 3AB,GB,Y,2026-09-21 10:29:43,2026-11-12 10:29:43
SRC_ADDRESS_B002_000000586,A00064423,C0050327,HOME,84 Victoria Road,Flat 12,Leeds,West Yorkshire,G80 4BD,GB,Y,2026-09-15 15:33:37,2026-12-12 15:33:37
SRC_ADDRESS_B002_000000587,A00064424,C0050328,HOME,30 High Street,,York,North Yorkshire,EH39 5DE,GB,Y,2026-09-27 17:19:48,2026-10-28 17:19:48
SRC_ADDRESS_B002_000000588,A00064425,C0050329,HOME,437 Market Street,,Manchester,Greater Manchester,B62 1EF,GB,Y,2026-09-11 02:07:23,2026-11-14 02:07:23
SRC_ADDRESS_B002_000000589,A00064426,C0050330,HOME,43 Park Avenue,,Liverpool,Merseyside,EH19 6JK,GB,Y,2026-09-21 10:14:16,2026-10-04 10:14:16
SRC_ADDRESS_B002_000000590,A00064427,C0050331,HOME,254 Bridge Street,,Cardiff,Wales,M82 8DE,GB,Y,2026-09-12 20:15:03,2026-12-07 20:15:03
SRC_ADDRESS_B002_000000591,A00064428,C0050331,SHIPPING,331 Church Lane,,Leeds,West Yorkshire,YO89 5AB,GB,N,2026-09-03 20:15:03,2026-11-20 20:15:03
SRC_ADDRESS_B002_000000592,A00064429,C0050332,HOME,350 Mill Lane,,York,North Yorkshire,BS45 5PR,GB,Y,2026-09-09 07:49:09,2026-10-28 07:49:09
SRC_ADDRESS_B002_000000593,A00064430,C0050333,HOME,44 King Street,,Manchester,Greater Manchester,CF79 2GH,GB,Y,2026-09-19 19:20:45,2026-11-30 19:20:45
SRC_ADDRESS_B002_000000594,A00064431,C0050334,HOME,242 Bridge Street,,London,Greater London,B15 6GH,GB,Y,2026-09-28 18:16:07,2026-10-29 18:16:07
SRC_ADDRESS_B002_000000595,A00064432,C0050334,SHIPPING,155 Mill Lane,,Bristol,Bristol,YO74 4BA,GB,N,2026-09-03 18:16:07,2026-11-05 18:16:07
SRC_ADDRESS_B002_000000596,A00064433,C0050335,HOME,345 High Street,,Sheffield,South Yorkshire,S38 8JK,GB,Y,2026-09-14 18:05:31,2026-09-28 18:05:31
SRC_ADDRESS_B002_000000597,A00064434,C0050336,HOME,449 Park Avenue,,Bristol,Bristol,G81 7EF,GB,Y,2026-09-22 21:45:14,2026-11-28 21:45:14
SRC_ADDRESS_B002_000000598,A00064435,C0050337,HOME,376 Green Lane,,Nottingham,Nottinghamshire,B32 8AB,GB,Y,2026-09-12 00:37:38,2026-11-17 00:37:38
SRC_ADDRESS_B002_000000599,A00064436,C0050338,HOME,301 Green Lane,,Sheffield,South Yorkshire,NG61 7EF,GB,Y,2026-09-24 22:34:06,2026-12-06 22:34:06
SRC_ADDRESS_B002_000000600,A00064437,C0050339,HOME,414 Bridge Street,,London,Greater London,YO22 8BA,GB,Y,2026-09-03 12:00:54,2026-10-02 12:00:54
SRC_ADDRESS_B002_000000601,A00064438,C0050340,HOME,307 Park Avenue,,Birmingham,West Midlands,NG19 7AB,GB,Y,2026-09-03 08:39:47,2026-10-12 08:39:47
SRC_ADDRESS_B002_000000602,A00064439,C0050340,SHIPPING,50 Station Road,,Nottingham,Nottinghamshire,YO83 5AD,GB,N,2026-09-17 08:39:47,2026-10-13 08:39:47
SRC_ADDRESS_B002_000000603,A00064440,C0050341,HOME,265 Queens Road,,Nottingham,Nottinghamshire,B49 4BD,GB,Y,2026-09-24 04:10:20,2026-11-18 04:10:20
SRC_ADDRESS_B002_000000604,A00064441,C0050342,HOME,396 Market Street,,Birmingham,West Midlands,S20 6DE,GB,Y,2026-09-16 12:35:38,2026-12-13 12:35:38
SRC_ADDRESS_B002_000000605,A00064442,C0050343,HOME,343 King Street,,Manchester,Greater Manchester,EH87 3PR,GB,Y,2026-09-15 05:36:45,2026-11-25 05:36:45
SRC_ADDRESS_B002_000000606,A00064443,C0050343,SHIPPING,483 Victoria Road,,Glasgow,Scotland,BS79 1BA,GB,N,2026-09-30 05:36:45,2026-12-03 05:36:45
SRC_ADDRESS_B002_000000607,A00064444,C0050344,HOME,471 Green Lane,,London,Greater London,CF63 1AD,GB,Y,2026-09-21 09:46:47,2026-10-17 09:46:47
SRC_ADDRESS_B002_000000608,A00064445,C0050345,HOME,346 High Street,,Birmingham,West Midlands,G54 7JK,GB,Y,2026-09-17 09:24:20,2026-11-01 09:24:20
SRC_ADDRESS_B002_000000609,A00064446,C0050346,HOME,464 Victoria Road,,Edinburgh,Scotland,BS71 6PR,GB,Y,2026-09-14 20:46:30,2026-12-09 20:46:30
SRC_ADDRESS_B002_000000610,A00064447,C0050347,HOME,274 King Street,,Birmingham,West Midlands,LS7 8AD,GB,Y,2026-09-26 13:23:54,2026-10-23 13:23:54
SRC_ADDRESS_B002_000000611,A00064448,C0050347,SHIPPING,28 King Street,,Cardiff,Wales,S39 3PR,GB,N,2026-09-25 13:23:54,2026-12-04 13:23:54
SRC_ADDRESS_B002_000000612,A00064449,C0050348,HOME,66 Station Road,,York,North Yorkshire,S42 4PR,GB,Y,2026-09-17 02:04:41,2026-10-07 02:04:41
SRC_ADDRESS_B002_000000613,A00064450,C0050348,SHIPPING,166 Market Street,,Cardiff,Wales,BS59 3GH,GB,N,2026-09-08 02:04:41,2026-11-28 02:04:41
SRC_ADDRESS_B002_000000614,A00064451,C0050349,HOME,424 Mill Lane,Flat 18,Manchester,Greater Manchester,BS15 7AA,GB,Y,2026-09-19 19:00:35,2026-10-21 19:00:35
SRC_ADDRESS_B002_000000615,A00064452,C0050350,HOME,415 Station Road,,Glasgow,Scotland,CF68 7EF,GB,Y,2026-09-30 22:05:46,2026-12-26 22:05:46
SRC_ADDRESS_B002_000000616,A00064453,C0050351,HOME,168 High Street,,Cardiff,Wales,BS73 1AD,GB,Y,2026-09-21 06:21:39,2026-10-06 06:21:39
SRC_ADDRESS_B002_000000617,A00064454,C0050352,HOME,291 Park Avenue,Flat 20,Manchester,Greater Manchester,G6 3EF,GB,Y,2026-09-14 09:01:14,2026-10-22 09:01:14
SRC_ADDRESS_B002_000000618,A00064455,C0050353,HOME,138 The Crescent,,Cardiff,Wales,G89 2AA,GB,Y,2026-09-03 16:43:06,2026-10-04 16:43:06
SRC_ADDRESS_B002_000000619,A00064456,C0050353,SHIPPING,377 King Street,,Birmingham,West Midlands,CF97 1BD,GB,N,2026-09-07 16:43:06,2026-11-15 16:43:06
SRC_ADDRESS_B002_000000620,A00064457,C0050354,HOME,153 Market Street,,Nottingham,Nottinghamshire,S84 1AD,GB,Y,2026-09-19 14:13:28,2026-11-16 14:13:28
SRC_ADDRESS_B002_000000621,A00064458,C0050355,HOME,359 King Street,,Cardiff,Wales,S87 2BA,GB,Y,2026-09-19 08:32:45,2026-12-03 08:32:45
SRC_ADDRESS_B002_000000622,A00064459,C0050355,SHIPPING,94 Bridge Street,,Birmingham,West Midlands,EH11 6AB,GB,N,2026-09-20 08:32:45,2026-10-21 08:32:45
SRC_ADDRESS_B002_000000623,A00064460,C0050356,HOME,183 High Street,,Manchester,Greater Manchester,EH80 6PR,GB,Y,2026-09-07 04:37:08,2026-09-12 04:37:08
SRC_ADDRESS_B002_000000624,A00064461,C0050357,HOME,219 Bridge Street,Flat 1,Nottingham,Nottinghamshire,G44 8PR,GB,Y,2026-09-14 12:06:33,2026-10-17 12:06:33
SRC_ADDRESS_B002_000000625,A00064462,C0050358,HOME,248 High Street,Flat 29,Nottingham,Nottinghamshire,B56 3PR,GB,Y,2026-10-01 19:16:37,2026-12-19 19:16:37
SRC_ADDRESS_B002_000000626,A00064463,C0050359,HOME,38 King Street,,Manchester,Greater Manchester,G5 4EF,GB,Y,2026-09-24 16:46:52,2026-12-11 16:46:52
SRC_ADDRESS_B002_000000627,A00064464,C0050360,HOME,404 Queens Road,,Leeds,West Yorkshire,L83 3PR,GB,Y,2026-09-16 00:53:44,2026-10-01 00:53:44
SRC_ADDRESS_B002_000000628,A00064465,C0050360,SHIPPING,179 High Street,,Glasgow,Scotland,LS51 4BA,GB,N,2026-09-10 00:53:44,2026-10-17 00:53:44
SRC_ADDRESS_B002_000000629,A00064466,C0050361,HOME,415 Church Lane,,Glasgow,Scotland,BS81 8BD,GB,Y,2026-10-02 06:07:14,2026-10-25 06:07:14
SRC_ADDRESS_B002_000000630,A00064467,C0050362,HOME,103 Church Lane,,London,Greater London,CF73 1AA,GB,Y,2026-09-19 02:14:30,2026-10-02 02:14:30
SRC_ADDRESS_B002_000000631,A00064468,C0050362,SHIPPING,83 Church Lane,,London,Greater London,B5 5AD,GB,N,2026-09-09 02:14:30,2026-10-05 02:14:30
SRC_ADDRESS_B002_000000632,A00064469,C0050363,HOME,454 Green Lane,,Glasgow,Scotland,EH63 6AB,GB,Y,2026-09-21 16:57:20,2026-11-27 16:57:20
SRC_ADDRESS_B002_000000633,A00064470,C0050364,HOME,455 The Crescent,,Bristol,Bristol,LS54 6AA,GB,Y,2026-09-18 08:00:17,2026-12-08 08:00:17
SRC_ADDRESS_B002_000000634,A00064471,C0050365,HOME,482 Park Avenue,,London,Greater London,S45 7AB,GB,Y,2026-09-08 21:36:14,2026-11-03 21:36:14
